"Id","SalePrice"
2849,195232.996920985
2850,276137.783333032
2851,206907.353496509
2852,233778.586898163
2853,237237.781109749
2854,137839.578562969
2855,198136.803932569
2856,191864.809774851
2857,187385.093281347
2858,192392.895948968
2859,136180.610743801
2860,136839.514228426
2861,132903.378299466
2862,182963.580060555
2863,127945.30619676
2864,224791.845874452
2865,137313.958134517
2866,144370.269283047
2867,91179.6846122521
2868,117546.739070313
2869,103804.357278369
2870,143678.67206502
2871,85616.1952040112
2872,53012.9760037398
2873,97478.92069781
2874,136213.505047163
2875,130499.992281153
2876,161646.278741187
2877,141633.972452891
2878,150614.98708469
2879,131000.91808835
2880,105127.236390928
2881,149664.808550207
2882,170874.211011599
2883,207791.309010886
2884,207743.176649799
2885,177680.777407899
2886,233694.054397358
2887,96120.4412845989
2888,137123.651477363
2889,65354.2696816699
2890,78152.5660621499
2891,139766.632487384
2892,39609.237877727
2893,59791.7168018036
2894,46175.7817821647
2895,326234.707643424
2896,291621.615884136
2897,181807.541324563
2898,143038.606825287
2899,210911.676591401
2900,153309.434466679
2901,203767.681453773
2902,185035.685060109
2903,300004.143263482
2904,311729.181707432
2905,73774.7782891612
2906,177314.490724578
2907,97222.2625765368
2908,124074.408694672
2909,153600.207447956
2910,78853.4063898055
2911,87537.6876938184
2912,149684.49214161
2913,82297.7010679081
2914,74397.8575321896
2915,75802.2898449308
2916,85717.1484987825
2917,162715.232242237
2918,115686.204516697
2919,210127.055998994
